participant_idx,mdp_idx,skipped,elapsed_minutes,program_evaluations,program,preprocessed_program,programming_exp,programming_game_exp
22,4,False,3.43815,4,JWRWSJRWLJWRWSJRWJS||||,JWRWSJRWLJWRWSJRWJS||||,Between 1 and 3 college courses (or equivalent),No
22,5,True,16.948566666666668,27,,,Between 1 and 3 college courses (or equivalent),No
22,6,False,3.2281833333333334,3,JSJJSJRJSWSRJJSRWSLJJSLWS||||,JSJJSJRJSWSRJJSRWSLJJSLWS||||,Between 1 and 3 college courses (or equivalent),No
22,7,False,2.7135166666666666,4,LJSJSRJLJSRJSRJSJRJS||||,LJSJSRJLJSRJSRJSJRJS||||,Between 1 and 3 college courses (or equivalent),No
22,8,False,1.6317833333333334,1,WLJSWJLJSLJSWRJS||||,WLJSWJLJSLJSWRJS||||,Between 1 and 3 college courses (or equivalent),No
22,9,False,1.5395833333333333,3,JJSJRWLJSRWLJJS||||,JJSJRWLJSRWLJJS||||,Between 1 and 3 college courses (or equivalent),No
23,0,False,1.4853,2,12JRWS|JJS|JRWWRJS||,JJSJRWWRJSJRWS||||,Between 1 and 3 college courses (or equivalent),No
23,1,True,4.222883333333334,11,,,Between 1 and 3 college courses (or equivalent),No
23,2,False,0.7826833333333333,2,WWWSLJJSLWWWLJS||||,WWWSLJJSLWWWLJS||||,Between 1 and 3 college courses (or equivalent),No
23,3,False,2.4312833333333335,10,JSJLWSWWSLJLSWSWRJRSWWS||||,JSJLWSWWSLJLWSWRJSRWWS||||,Between 1 and 3 college courses (or equivalent),No
23,4,False,0.9188166666666666,3,JWRWSJWWRJWSRJWLJS||||,JWRWSJWWRJWSRJWLJS||||,Between 1 and 3 college courses (or equivalent),No
23,5,False,2.7161,9,JSJLJSJJSJLJSJLJSJJSLWLSWS||||,JSJLJSJJSJLJSJLJSJJSLWLWS||||,Between 1 and 3 college courses (or equivalent),No
23,6,False,3.1469833333333335,15,1JJSJR1WSR11J1RWSRJ1|JS|||,1J1JR1WSR11J1RWSRJ1|JS|||,Between 1 and 3 college courses (or equivalent),No
23,7,False,1.3473666666666666,11,1JSRWJ1RJSRJSJRJS|LJS|||,1JSRJ1RJSRJSJRJS|LJS|||,Between 1 and 3 college courses (or equivalent),No
23,8,False,0.8597166666666667,6,WLJSLJJSRJWRJSRJS||||,WLJSLJJSRJWRJSRJS||||,Between 1 and 3 college courses (or equivalent),No
23,9,False,1.5408,10,13131|JJS||RWL|,12121|JJS|RWL||,Between 1 and 3 college courses (or equivalent),No
24,0,False,2.2958666666666665,1,123|RWLJS|LWRJS|JRWWRJS|,RWLJSLWRJSJRWWRJS||||,None,No
24,1,False,4.358066666666667,5,11223144|WS|LWS|RWWS|RWS,1122RW1133|WS|L1|R1|,None,No
24,2,False,1.3438333333333334,1,12131|WWWS|LJL|RJR|,1LJL1RJR1|WWWS|||,None,No
24,3,False,1.5235833333333333,1,123|LWSWWS|RJRWSWWS|LJLWSWWS|,1RJRWSWWSLJ1|LWSWWS|||,None,No
24,4,False,4.6289,7,123|JWWRWS|RJLWJWRWS|JRWJS|,JWRWSRJLWJWRWSJRWJS||||,None,No
24,5,False,4.5807,9,12323|JSJLJ|LSWWSRJ|RJSJLJ|,12323|JSJLJ|SLWWSRJ|R1|,None,No
24,6,False,2.4332666666666665,2,123|JSJJSJRJ|SRJJSJJSL|WSLJJSJJS|,JSJJSJRJSRJJSJJSLWSLJJSJJS||||,None,No
24,7,False,4.782566666666667,4,123|JLJSLJS|RJSRJJS|LJSLJS|,J1RJSRJJS1|LJSLJS|||,None,No
24,8,False,1.7438,3,12|WLJSLJJSR|JWRJSRJS||,WLJSLJJSRJWRJSRJS||||,None,No
24,9,False,1.3965333333333334,1,123|JJSRW|LJJSRW|LJJS|,1L1LJJS|JJSRW|||,None,No
25,0,False,6.932883333333334,1,1|JJS2|JRWW3|RJSJ4|RWS,JJSJRWWRJSJRWS||||,None,No
25,1,False,10.283433333333333,8,1|WSWSL2|WSLWS3|RWWSWS4|RWSRWS,WSWSLWSLWSRWWSWSRWSRWS||||,None,No
25,2,False,4.37905,6,1|WWWS2|LJLWWWS3|RJRW4|WWS,W1LJLW1RJRW1|WWS|||,None,No
25,3,False,7.5972,10,1|JSJLWS2|WWSLJL3|WSRWJ4|LWSRRWWS,JSJLWSWWSLJLWSRJLWSRRWWS||||,None,No
25,4,False,5.7358,11,1|JWRWSRJ2|LWJWRWS3|WWRJW4|LJS,JWRWSRJLWJWRWSRJWLJS||||,None,No
25,5,False,5.3722,8,1|JSL2|WWSWWS3|RRWRWSRRWWS4|RRWLWWRWSRRWWS,JSLWWSWWSRRWRWSRRWWSRRWLWWRWSRRWWS||||,None,No
25,6,False,4.293166666666667,10,1|RJSWSLJJS2|LWSJLJSRRJJSJR3|JSWS|,R1LJJSLWSJLJSRRJJSJR1|JSWS|||,None,No
25,7,False,5.39435,9,L1|JSJSR2|JLJSRJSRJSJR3|JS|,L11RJL1R1R1JR1|JS|||,None,No
25,8,False,5.33255,20,1|WLJSLJJSRJR2|WWSJLJLJS|4|,WLJSLJJSRJRWSJLJLJS||||,None,No
25,9,False,1.9550666666666667,7,1|JJSJWWRJSWLJJS|||3,JJSJWRJSWLJJS||||,None,No
26,0,False,5.696016666666667,5,12|JJSJR|WWRJSJRWS||,JJSJRWWRJSJRWS||||,None,No
26,1,False,8.90225,10,1WWSWSRWSRWS|WSWS342|R|LWS|LWS,WSWS11RWWSWSRWSRWS|LWS|||,None,No
26,2,False,8.12755,9,1324R1|WWWS|L1|LJ|RJ,1LJL1RJR1|WWWS|||,None,No
26,3,False,3.590716666666667,15,13241|LWSWWS|WSWWS|RJR|LJ,1RJR2LJ1|L2|WSWWS||,None,No
26,4,False,8.7033,6,123|JWWRWSJ|RWWJSWLWLJ|WJRWRWS|,JWRWSJRWWJSWLWLJWJRWRWS||||,None,No
26,5,False,6.931416666666666,8,JSL11|WLWSLL2|WWSLLWRWS||,JSL11|WLWSLLWWSLLWRWS|||,None,No
26,6,False,7.784516666666667,21,1324|JSJJSJ|JSWSR|R|JJSJSJS3WSRJJS,JSJJSJRJSWSRJJSJJSRWSRJJS||||,None,No
26,7,False,6.8178,4,JL1|JSLJSRJSRJJSLJSLJS|||,JLJSLJSRJSRJJSLJSLJS||||,None,No
26,8,False,6.200216666666667,9,332|JS|RJSLL4|WL1|JWWRJS,11R2LLJWR2|WL2|JS||,None,No
26,9,False,6.2299,6,12WL4|JJS|JWW34|R|JJS,1JWR1WL1|JJS|||,None,No
27,0,False,2.1176666666666666,4,JR1WL2W2|WS|JSL||,JRWSWL1W1|JSL|||,None,No
27,1,False,4.304233333333333,19,1LWSLWSRW1R2R2|WSWS|WS||,1L2L2RW1R2R2|22|WS||,None,No
27,2,False,2.108633333333333,5,21LJL21RJR21|WS|WW||,12LJL12RJR12|WW|WS||,None,No
27,3,False,3.4598833333333334,12,1LWL1RWR1LWL1RR11RW2|JS|WS||,1LWL1RWR1LWL1RR11RWWS|JS|||,None,No
27,4,False,1.7745,7,JWR1J2RJ1JWRJWR1|WS|WW||,JWR1JWWRJ1JWRJWR1|WS|||,None,No
27,5,False,3.8162833333333332,18,1LW2W23WR23W23WLWWR23W2|JS|WS|RR|,JSLW1W12WR12W12WLWWR12W1|WS|RR||,None,No
27,6,False,3.8432333333333335,16,R123141231412|JS|WS|LJLW|RJR,R123141231412|JS|WS|LJLW|RJR,None,No
27,7,False,3.6890666666666667,23,L11JRLWR2RJR11LJ1LJL1|JS|WWW||,L11JWRWWWRJR11LJ1LJL1|JS|||,None,No
27,8,False,3.0220666666666665,8,WL1WJL1L1RWL1|JS|||,WL1WJL1L1RWL1|JS|||,None,No
27,9,False,1.0793166666666667,6,J1JWR1LWJR1|JS|||,J1JWR1LWJR1|JS|||,None,No
28,0,False,8.722783333333334,1,JRWSWL1LW1|JS|||,JRWSWL1LW1|JS|||,None,No
28,1,False,18.895933333333332,10,12W122W1|WSWS|LWS||,12W122W1|WSWS|LWS||,None,No
28,2,False,3.2578833333333335,1,L1JRWWWSRJ1|JS|||,L1JRWWWSRJ1|JS|||,None,No
28,3,False,6.4873666666666665,1,12RJRWS2LJ12|LWS|WWS||,12RJRWS2LJ12|LWS|WWS||,None,No
28,4,False,4.888566666666667,3,1RWSR12JW2|JWW|LJS||,1RWSR12JW2|JWW|LJS||,None,No
28,5,False,12.80115,4,L1JRJSR22LJL1|JSJJS|WWS||,L1JRJSR22LJL1|JSJJS|WWS||,None,No
28,6,False,8.988416666666666,2,21JR2311R31|JJS|JS|WSR|,12JR1322R32|JS|J1|WSR|,None,No
28,7,False,7.784816666666667,1,2312113RJS|SRJ|LJ|SJ|,1231332RJS|LJ|SJ|SRJ|,None,No
28,8,False,9.267716666666667,1,W1WJ11WRJS|LJS|||,W1WJ11WRJS|LJS|||,None,No
28,9,False,8.885966666666667,3,J1JW21R2S|JS|JJRW||,J1JW21R2S|JS|JJRW||,None,No
29,0,False,4.525816666666667,10,JRWSWLJSLWJS||||,JRWSWLJSLWJS||||,None,No
29,1,False,5.328116666666666,16,WSWSLWSLWSRWWSWSRWSRWS||||,WSWSLWSLWSRWWSWSRWSRWS||||,None,No
29,2,False,1.3795833333333334,5,LJSJRWWWSRJJS||||,LJSJRWWWSRJJS||||,None,No
29,3,False,3.4558166666666668,16,LWSWWSRJRWSWWSLJLWSWWS||||,LWSWWSRJRWSWWSLJLWSWWS||||,None,No
29,4,False,3.5453666666666668,17,RWLWJSRJRWLJWWRWSRJWLJS||||,RWLWJSRJRWLJWRWSRJWLJS||||,None,No
29,5,False,4.444333333333334,17,JSLWRWSLJJSJLJSLWRWSLJLJSRWRWS||||,JSLWRWSLJJSJLJSLWRWSLJLJSRWRWS||||,None,No
29,6,False,2.75065,19,JSJJSJRJSWSRJJSRWSLJJSLWS||||,JSJJSJRJSWSRJJSRWSLJJSLWS||||,None,No
29,7,False,1.7668,11,LJSJSRJLJSRJSRJSJRJS||||,LJSJSRJLJSRJSRJSJRJS||||,None,No
29,8,False,1.83585,12,WLJSLJJSRJWRJSRJS||||,WLJSLJJSRJWRJSRJS||||,None,No
29,9,False,0.8449,4,JJSJWRJSWLJJS||||,JJSJWRJSWLJJS||||,None,No
30,0,False,4.583283333333333,1,JRWSWL1LW1|JS|||,JRWSWL1LW1|JS|||,None,No
30,1,False,8.8678,10,21RW2R1|WSLWSLWS|WS||,12RW1R2|WS|1L1L1||,None,No
30,2,False,1.46665,2,1LJL1RJR1|WWWS|||,1LJL1RJR1|WWWS|||,None,No
30,3,False,5.03105,4,3RJR2LJ3|WS|1W1|L2|,1RJR2LJ1|L2|3W3|WS|,None,No
30,4,False,11.644133333333333,13,4RWL4WR4||||JWRWSJ,1RWL1WR1|JWRWSJ|||,None,No
30,5,False,13.9147,7,JSL1343R41|WLWS|JSR|RJ|21,JSL1232R31|WLWS|RJ|JSR1|,None,No
30,6,False,8.49285,4,1J1JR12RJ1R2LJ1L2|JS|WS||,1J1JR12RJ1R2LJ1L2|JS|WS||,None,No
30,7,False,12.084366666666666,7,J32S2JS3|LJS|RJ|11|,J13S3JS1|22|LJS|RJ|,None,No
30,8,False,15.010733333333333,13,W3J23R1|JS|L1|2W|,W1J21R3|2W|L3|JS|,None,No
30,9,False,5.4481166666666665,8,1JWRJSWL1|JJS|||,1JWRJSWL1|JJS|||,None,No
31,0,False,9.3189,12,1JRWWRJSJRWS|JWJS|||,JJSJRWWRJSJRWS||||,None,No
31,1,False,6.233833333333333,15,11LWSLWSRWWSWSRWSRWS|WS|2||,11L1L1RW11R1R1|WS|||,None,No
31,2,False,2.272666666666667,8,1LJL1RJR1|WWWS|||,1LJL1RJR1|WWWS|||,None,No
31,3,False,4.805833333333333,18,L11RJR1WSLJL1WS|WSW|||,L11RJR1WSLJL1WS|WSW|||,None,No
31,4,False,2.2626,8,J1RWSRJ1LJSJJWLJS|WW|||,J1RWSRJ1LJSJWLJS|WW|||,None,No
31,5,False,3.2407833333333333,12,1L11L1L1JSLWLSWS|JSJ|||,1L11L1L1JSLWLWS|JSJ|||,None,No
31,6,False,2.9876666666666667,16,1JS1RJSSSWSRSSJJSRWSLJJSLWS|JSJS|||,1JS1RJSWSRJJSRWSLJJSLWS|JSJ|||,None,No
31,7,False,4.0955,19,L11RJLJSRJSRJSJRJS|JS|||,L11RJL1R1R1JR1|JS|||,None,No
31,8,False,2.3542666666666667,11,11RJSLLWWJWWRJS|WLJS|||,11RJSLLJWRJS|WLJS|||,None,No
31,9,False,1.9342333333333332,10,1JRWLJSRWLJJS|JJS|||,1JRWLJSRWL1|JJS|||,None,No
32,0,False,4.85745,19,132|RWWLJJS|RWRJS|LWLJS|,RWWLJJSLWLJSRWRJS||||,None,No
32,1,False,5.029016666666666,16,WSW11SRWWSRW11S|SLW|||,WSW11SRWWSRW11S|SLW|||,None,No
32,2,False,2.453683333333333,8,L1WWWR1RJJS|JSR|||,L1WWWR1RJJS|JSR|||,None,No
32,3,False,2.2201833333333334,8,L1SRJR1SLJL1S|WSWW|||,L1SRJR1SLJL1S|WSWW|||,None,No
32,4,False,1.3643333333333334,5,JWRWSJRWWJSLJWLJS||||,JWRWSJRWWJSLJWLJS||||,None,No
32,5,False,4.1185,12,LW1SJRJSR33LJL1S|JSJJ||WWS|,L1SJRJSR22LJL1S|JSJJ|WWS||,None,No
32,6,False,3.5435166666666666,13,1S2WJSRJ1S2WJSRJ1S|RJSW|LJL||,1S2WJSRJ1S2WJSRJ1S|RJSW|LJL||,None,No
32,7,False,3.9135833333333334,11,L11RJR12L112S|JS|LJ||,L11RJR12L112S|JS|LJ||,None,No
32,8,False,1.3594,6,WLJSLJJSRRJLWSJS||||,WLJSLJJSRRJLWSJS||||,None,No
32,9,False,1.5660166666666666,2,12121|JJS|RWL||,12121|JJS|RWL||,None,No
33,0,False,12.103483333333333,6,J1WR1S|JSJRW|||,J1WR1S|JSJRW|||,None,No
33,1,False,13.71495,1,1SW1SLWSWWS|WSWSLW|||,1SW1SLWSWWS|WSWSLW|||,None,No
33,2,False,3.102716666666667,1,1S2JSL12S|WWW|LJ||,1S2JSL12S|WWW|LJ||,None,No
33,3,False,19.46585,6,L1RJR1LJL1|WSWWS|||,L1RJR1LJL1|WSWWS|||,None,No
33,4,False,6.904016666666666,4,JWRWSJRW1WLWJL1|WJS|||,JWRWSJRW1WLWJL1|WJS|||,None,No
33,5,True,4.159116666666667,1,,,None,No
33,6,False,7.189583333333333,10,1JRJSRJ1LWSLJ1|JSJJS|||,1JRJSRJ1LWSLJ1|JSJJS|||,None,No
33,7,False,3.888716666666667,6,1JSRJ122J2|LJS|RJS||,1JSRJ122J2|LJS|RJS||,None,No
33,8,False,3.5656333333333334,8,WL1LJ1RJRWSL1|JS|||,WL1LJ1RJRWSL1|JS|||,None,No
33,9,False,1.7842,3,1J2JS21|JJS|RWL||,1J2JS21|JJS|RWL||,None,No
34,0,False,6.600933333333334,15,4R3L12W1|JS|L|WSW|JW,JRWSWL1LW1|JS|||,None,No
34,1,False,2.6082666666666667,10,11L1L1RW11R1R1|WS|||,11L1L1RW11R1R1|WS|||,None,No
34,2,False,2.4355,6,1LJL1RJR1|WWWS|||,1LJL1RJR1|WWWS|||,None,No
34,3,False,3.10335,13,LWS1RJR31LJL31|WWS||WS|,L12RJR12LJL12|WS|W1||,None,No
34,4,False,2.063466666666667,7,J1RWSJR1JSLJWLJS|WW|||,J1RWSJR1JSLJWLJS|WW|||,None,No
34,5,False,9.651666666666667,19,JS33W12W1LLWR131231231|WS|RR|WL|,JS11W23W2LLWR212312312|WL|WS|RR|,None,No
34,6,False,5.8666833333333335,13,R132413241|JSWS|WJS|LJL|RJR,R123412341|JSWS|LJL|WJS|RJR,None,No
34,7,False,3.2474,13,12LJ1RRJJS11|LJS|RJS||,1RJSLJ1RRJJS11|LJS|||,None,No
34,8,False,4.377266666666666,12,WLJSLJJSRRJLWSJS||||,WLJSLJJSRRJLWSJS||||,None,No
34,9,False,1.18605,5,1JWRJSWL1|JJS|||,1JWRJSWL1|JJS|||,None,No
35,0,False,6.523483333333333,7,123|JRWS|WLJS|LWRJLWLJS|,JRWS1LWRJL1|WLJS|||,None,No
35,1,False,11.043216666666666,14,WSWSLWSLWSRWWSRWSLWSLWS|WS|LWS|RW|S,1122RW1R122|WS|L1||,None,No
35,2,False,1.5236833333333333,1,WWWSLJJSLWWWLJS||||,WWWSLJJSLWWWLJS||||,None,No
35,3,False,4.5969,6,JSJLWSWWSLJLWSRJRWSLJLWWLJS||||,JSJLWSWWSLJLWSRJRWSLJLWWLJS||||,None,No
35,4,False,1.7653833333333333,4,123|JWWRWS|RJWWLJS|JWLJS|,JWRWSRJWWLJSJWLJS||||,None,No
35,5,False,9.27515,19,123412RJSRWSWS|LJS|JJS|JRJSJRJS|JRS,12JRJSJRJSJR12RJSRWWS|LJS|JJS||,None,No
35,6,False,3.93435,16,12323|RJSWS|LJLWWJS|RJRJSWS|,12323|RJSWS|LJLWJS|RJ1|,None,No
35,7,False,4.077916666666667,13,123421|LJS|JS|RJRJS|LJLJS,12RJR2LJ121|L2|JS||,None,No
35,8,False,5.1569,20,1234|WLJLJJS|RRJJS|LWLJS|RJS,WLJLJJSRRJJSLWLJSRJS||||,None,No
35,9,False,2.9765333333333333,7,13131|JJSR||WL|J,12121|JJSR|WL||,None,No
36,0,False,23.527866666666668,31,1L2L4J1W4|RW|JS|WR|32,1L2L3J1W3|RW|JS|WR2|,Between 1 and 3 college courses (or equivalent),No
36,1,False,5.095633333333334,4,WL1RWR1|SWSWWSWS|||,WL1RWR1|SWSWWSWS|||,Between 1 and 3 college courses (or equivalent),No
36,2,False,2.22985,4,1LJL1RJR1S|WWWS|||,1LJL1RJR1|WWWS|||,Between 1 and 3 college courses (or equivalent),No
36,3,False,3.2414833333333335,8,L1RJR1LJL1|WSWWS|||,L1RJR1LJL1|WSWWS|||,Between 1 and 3 college courses (or equivalent),No
36,4,False,5.46015,6,232J3JRWJS|WWR|J1|WS|,121J2JRWJS|JWWR|WS||,Between 1 and 3 college courses (or equivalent),No
36,5,False,10.682666666666666,8,JLS11|WLWLLSWWLLSWRWS|||,JSL11|WLWSLLWWSLLWRWS|||,Between 1 and 3 college courses (or equivalent),No
36,6,False,10.034683333333334,14,1J132LWL2|JS|SJJSJJS|JRJR|,1J1JRJR2LWL2|JS|SJ1J1||,Between 1 and 3 college courses (or equivalent),No
36,7,False,3.6582333333333334,6,1|LJSJSRJLJSRJSRJSJRJS|||,LJSJSRJLJSRJSRJSJRJS||||,Between 1 and 3 college courses (or equivalent),No
36,8,False,1.6490333333333334,2,1|WLJSWJLJSLJSWRJS|||,WLJSWJLJSLJSWRJS||||,Between 1 and 3 college courses (or equivalent),No
36,9,False,1.9480666666666666,4,1|JJSJWWJJRWJSRJJRWS|||,JJSJWJJRWJSRJJRWS||||,Between 1 and 3 college courses (or equivalent),No
37,0,False,0.9224833333333333,1,JRWSWLJSLWJS||||,JRWSWLJSLWJS||||,None,No
37,1,False,3.5260166666666666,9,12|WSWSLWSLWS|RWWSWSRWSRWS||,WSWSLWSLWSRWWSWSRWSRWS||||,None,No
37,2,False,0.9697166666666667,1,LJSJRWWWSRJJS||||,LJSJRWWWSRJJS||||,None,No
37,3,False,2.8925833333333335,6,LWSWWSRJRWSWWSLJLWSWWS||||,LWSWWSRJRWSWWSLJLWSWWS||||,None,No
37,4,False,1.61475,8,JWRWSJWRJLWRWSRJWLJS||||,JWRWSJWRJLWRWSRJWLJS||||,None,No
37,5,False,2.14885,8,JSLWLWSLLWWSLLWRWSWLWSRRWWSLLWRWS||||,JSLWLWSLLWWSLLWRWSWLWSRRWWSLLWRWS||||,None,No
37,6,False,1.6652833333333332,4,JSJJSJRJSWSRJJSRWSLJJSLWS||||,JSJJSJRJSWSRJJSRWSLJJSLWS||||,None,No
37,7,False,0.99115,4,LJSJSRJLJSRJSRJSJRJS||||,LJSJSRJLJSRJSRJSJRJS||||,None,No
37,8,False,0.96515,3,WLJSWLJSRJSRRJWWRJS||||,WLJSWLJSRJSRRJWRJS||||,None,No
37,9,False,1.18985,5,JJSRWLJJSRWLJJS||||,JJSRWLJJSRWLJJS||||,None,No
38,0,False,2.3251166666666667,1,RWWLJLWSWRJSJRWWRJS||||,RWWLJLWSWRJSJRWWRJS||||,None,No
38,1,False,1.6417,1,WSWSLWSLWSRWWSRWSLWSLWS||||,WSWSLWSLWSRWWSRWSLWSLWS||||,None,No
38,2,False,0.6839166666666666,1,WWWSLJJSLWWWLJS||||,WWWSLJJSLWWWLJS||||,None,No
38,3,False,1.2268666666666668,1,LWSWWSRJRWSWWSLJLWSWWS||||,LWSWWSRJRWSWWSLJLWSWWS||||,None,No
38,4,False,1.5706666666666667,2,JWRWSJWWRJWSJRWJS||||,JWRWSJWWRJWSJRWJS||||,None,No
38,5,False,3.4368833333333333,1,JSLWLWSLLWWSLLWRWSWLWSLLWLWSLLWLWS||||,JSLWLWSLLWWSLLWRWSWLWSLLWLWSLLWLWS||||,None,No
38,6,False,3.1033666666666666,2,RJSWSLJJSJJSLWSLJJSJRJSRJJS||||,RJSWSLJJSJJSLWSLJJSJRJSRJJS||||,None,No
38,7,False,1.1162,1,LJSJSRJLJSRJSRJSRJLJS||||,LJSJSRJLJSRJSRJSRJLJS||||,None,No
38,8,False,0.7305,1,WLJSWJLJSLJSWRJS||||,WLJSWJLJSLJSWRJS||||,None,No
38,9,False,0.6354833333333333,1,JJSRWLJJSRWLJJS||||,JJSRWLJJSRWLJJS||||,None,No
39,0,False,2.1565333333333334,1,123|JRWS|LJRWS|LLWJS|,1L1LLWJS|JRWS|||,None,No
39,1,False,7.4074333333333335,13,112W1122W1|WS|LWS||,112W1122W1|WS|L1||,None,No
39,2,False,2.8608166666666666,3,1234|WWWS|LJJS|LWWW|LJS,WWWSLJJSLWWWLJS||||,None,No
39,3,False,4.911933333333334,12,1231|LWSWWS|RJRWSWWS|LJ|,1RJRWSWWSLJ1|LWSWWS|||,None,No
39,4,False,3.2724166666666665,4,123|JWWRWSJ|WWRJWS|RJWJLJS|,JWRWSJWWRJWSRJWLJS||||,None,No
39,5,True,6.073316666666667,10,,,None,No
39,6,True,3.8408333333333333,7,,,None,No
39,7,False,2.85525,12,123133J3|LJS|JS|RJS|,123133J3|L2|JS|R2|,None,No
39,8,False,2.2841666666666667,3,11RJS23|WLJS|LLJWW|RJS|,112LLJW2|WLJS|RJS||,None,No
39,9,False,2.963016666666667,3,123S4RWS|JJSJ|WWJJ|RWJ|RJJ,JJSJWJJRWJSRJJRWS||||,None,No
40,0,False,3.5688833333333334,2,11JLWWLJS|JRWSL|||,11JLWWLJS|JRWSL|||,None,No
40,1,False,3.5329166666666665,4,1122RWW344|WS|LWS|SWS|RWS,1122RWWS133|WS|L1|R1|,None,No
40,2,False,1.62455,2,1LJL1RJR1|WWWS|||,1LJL1RJR1|WWWS|||,None,No
40,3,False,2.290983333333333,1,L1RJR1LJL1|WSWWS|||,L1RJR1LJL1|WSWWS|||,None,No
40,4,False,2.63335,3,1RWL1WR1|JWRWSJ|||,1RWL1WR1|JWRWSJ|||,None,No
40,5,False,3.9652,3,21221JSLWLWS|JSJ|1L||,12112JSLWLWS|2L|JSJ||,None,No
40,6,False,2.13255,1,2WRWR21LWL21|JSJ|11||,1WRWR12LWL12|22|JSJ||,None,No
40,7,False,2.8173166666666667,2,L11RJL122J2|JS|R1||,L11RJL122J2|JS|R1||,None,No
40,8,False,1.31335,1,WLJSLJJSLLJLWSJS||||,WLJSLJJSLLJLWSJS||||,None,No
40,9,False,1.38615,1,1JRWLJSRWL1|JJS|||,1JRWLJSRWL1|JJS|||,None,No
41,0,False,12.036583333333333,16,JRWSWL4LWW4||||JS,JRWSWL1LW1|JS|||,None,No
41,1,False,6.75985,16,1WRWWR1|WSWSLWSLWS|||,1WRWWR1|WSWSLWSLWS|||,None,No
41,2,False,1.2591166666666667,3,1LJL1RJR1|WWWS|||,1LJL1RJR1|WWWS|||,None,No
41,3,False,7.035866666666666,9,L1RJR1LJL1|WSWSWS|||,L1RJR1LJL1|WSWWS|||,None,No
41,4,False,3.0742833333333333,6,JWRWSJWRJLWRWSJRWJS||||,JWRWSJWRJLWRWSJRWJS||||,None,No
41,5,False,4.651516666666667,16,L1111R1R33L1L111|JS||WSWS|,L1111R1R22L1L111|JS|WWS||,None,No
41,6,False,2.12255,3,1111R1R1111LWSL1111|JS|||,1111R1R1111LWSL1111|JS|||,None,No
41,7,False,1.50525,3,L11RJL1R1R1JR1|JS|||,L11RJL1R1R1JR1|JS|||,None,No
41,8,False,3.9524166666666667,13,WL1LJ1RJRWSL1|JS|||,WL1LJ1RJRWSL1|JS|||,None,No
41,9,False,1.0068166666666667,4,111WR1WL11|JS|||,111WR1WL11|JS|||,None,No
42,0,False,3.4629666666666665,1,11LWJS|RWLJS|||,11LWJS|RWLJS|||,None,No
42,1,False,9.5811,12,311323322|WSL|RWS|WS|,122131133|WS|1L|R1|,None,No
42,2,False,3.757416666666667,2,L1JRWWWSRJ1|JS|||,L1JRWWWSRJ1|JS|||,None,No
42,3,False,2.794583333333333,1,L12RJR12LJL12|WS|WWS||,L12RJR12LJL12|WS|W1||,None,No
42,4,False,3.7076333333333333,3,1JRWL1JWR1|JWRWS|||,1JRWL1JWR1|JWRWS|||,None,No
42,5,False,3.7258,2,1L11L1L1JSLWLWS|JSJ|||,1L11L1L1JSLWLWS|JSJ|||,None,No
42,6,False,7.437016666666667,5,112JRWWWW2RJJSRWS|JSJ|RJSWS||,112JRWWWW2RJJSRWS|JSJ|RJSWS||,None,No
42,7,False,3.1543666666666668,1,213233J3|JS|L1|RJS|,123133J3|L2|JS|R2|,None,No
42,8,False,2.8722333333333334,3,111LJLWJS|WLJS|||,111LJLWJS|WLJS|||,None,No
42,9,False,1.6383666666666667,4,1|JJSRWL1|||,1|JJSRWL1|||,None,No
43,0,False,9.55715,27,JRWSLJRWSLJWLJSWWLJS||||,JRWSLJRWSLJLWWLJS||||,None,No
43,1,False,7.078866666666666,17,W1SWSLWSLWS2SWRSWSRWS||RWW||,WSWSLWSLWSRWWSWSRWSRWS||||,None,No
43,2,False,1.6038666666666668,1,LJSJRWWWSRJWJS||||,LJSJRWWWSRJJS||||,None,No
43,3,False,3.95585,4,LWS1RJJSR1WRJSR1|WWS|||,LWS1RJJSR1WRJSR1|WWS|||,None,No
43,4,False,2.21455,3,JWRWSJRWWJSLJWLJS||||,JWRWSJRWWJSLJWLJS||||,None,No
43,5,False,6.447916666666667,11,1L11L1LJSJJSLWLWS|JSJ|||,1L11L1L1JSLWLWS|JSJ|||,None,No
43,6,False,18.47365,28,JSJJSJR1WSR1S1SRWSRJJS|JSJ|||,11R1WSR1S1SRWSRJJS|JSJ|||,None,No
43,7,False,2.39655,7,LJSJSRJLJSRJSRJSJRJS||||,LJSJSRJLJSRJSRJSJRJS||||,None,No
43,8,False,2.0120666666666667,7,WLJSLJJSRJRWSLJS||||,WLJSLJJSRJRWSLJS||||,None,No
43,9,False,2.103666666666667,6,JJSRWL1W1RJS|JJS|||,1RWL1W1RJS|JJS|||,None,No
44,0,False,11.122466666666666,3,12|JRWSWLJSLW|WJS||,JRWSWLJSLWJS||||,None,No
44,1,False,3.1086666666666667,1,1|WSWSLWSLWSRWWSWSRWSRWS|||,WSWSLWSLWSRWWSWSRWSRWS||||,None,No
44,2,False,2.3693666666666666,1,1|LJSJRWWWSRJJS|||,LJSJRWWWSRJJS||||,None,No
44,3,False,6.60565,3,1|LWSWWSRJJSRWWSWRJSRWWS|||,LWSWWSRJJSRWWSWRJSRWWS||||,None,No
44,4,False,4.18785,1,1|JWRWSJWWRJWSRJWLJS|||,JWRWSJWWRJWSRJWLJS||||,None,No
